Time,Colour
7.530,3
7.540,3
7.550,3
7.560,3
7.570,3
7.580,3
7.590,3
7.600,2
7.610,2
7.620,2
7.630,2
7.640,2
7.650,2
7.660,2
7.670,2
7.680,2
7.690,2
7.700,2
7.710,2
7.720,2
7.730,2
7.740,2
7.750,2
7.760,2
7.770,2
7.780,2
7.790,2
7.800,2
7.810,2
7.820,2
7.830,2
7.840,2
7.850,2
7.860,2
7.870,2
7.880,2
7.890,2
7.900,2
7.910,2
7.920,2
7.930,2
7.940,2
7.950,2
7.960,2
7.970,2
7.980,2
7.990,2
8.000,2
8.010,2
8.020,2
8.030,2
8.040,2
8.050,2
8.060,2
8.070,2
8.080,2
8.090,2
8.100,2
8.110,2
8.120,2
8.130,2
8.140,2
8.150,2
8.160,2
8.170,2
8.180,2
8.190,2
8.200,2
8.210,2
8.220,2
8.230,2
8.240,2
8.250,2
8.260,2
8.270,2
8.280,2
8.290,2
8.300,2
8.310,2
8.320,2
8.330,2
8.340,2
8.350,2
8.360,2
8.370,2
8.380,2
8.390,2
8.400,2
8.410,2
8.420,2
8.430,2
8.440,2
8.450,2
8.460,2
8.470,2
8.480,2
8.490,2
8.500,2
8.510,2
8.520,2
8.530,2
8.540,2
8.550,2
8.560,2
8.570,2
8.580,2
8.590,2
8.600,2
8.610,2
8.620,2
8.630,2
8.640,2
8.650,2
8.660,2
8.670,2
8.680,2
8.690,2
8.700,2
8.710,2
8.720,2
8.730,2
8.740,2
8.750,3
8.760,3
8.770,3
8.780,3
8.790,3
8.800,3
8.810,3
8.820,3
8.830,3
8.840,3
8.850,3
8.860,3
8.870,3
8.880,3
8.890,3
8.900,3
8.910,3
8.920,3
8.930,3
8.940,3
8.950,3
8.960,3
8.970,3
8.980,2
8.990,2
9.000,2
9.010,2
9.020,2
9.030,2
9.040,2
9.050,2
9.060,2
9.070,2
9.080,2
9.090,2
9.100,2
9.110,2
9.120,2
9.130,2
9.140,2
9.150,2
9.160,2
9.170,2
9.180,2
9.190,2
9.200,2
9.210,2
9.220,2
9.230,2
9.240,2
9.250,2
9.260,2
9.270,2
9.280,2
9.290,2
9.300,2
9.310,2
9.320,2
9.330,2
9.340,2
9.350,2
9.360,2
9.370,2
9.380,2
9.390,2
9.400,2
9.410,2
9.420,2
9.430,2
9.440,2
9.450,2
9.460,2
9.470,2
9.480,2
9.490,2
9.500,2
9.510,3
9.520,3
9.530,3
9.540,3
9.550,3
9.560,3
9.570,3
9.580,3
9.590,3
9.600,3
9.610,3
9.620,3
9.630,3
9.640,3
9.650,3
9.660,3
9.670,3
9.680,3
9.690,3
9.700,3
9.710,3
9.720,3
9.730,2
9.740,2
9.750,2
9.760,2
9.770,2
9.780,2
9.790,2
9.800,2
9.810,2
9.820,2
9.830,2
9.840,2
9.850,2
9.860,2
9.870,2
9.880,2
9.890,2
9.900,2
9.910,2
9.920,2
9.930,2
9.940,2
9.950,2
9.960,2
9.970,2
9.980,2
9.990,2
10.000,2
10.010,2
10.020,2
10.030,2
10.040,2
10.050,2
10.060,2
10.070,2
10.080,2
10.090,2
10.100,2
10.110,2
10.120,2
10.130,2
10.140,2
10.150,2
10.160,2
10.170,2
10.180,2
10.190,2
10.200,2
10.210,2
10.220,2
10.230,2
10.240,2
10.250,2
10.260,2
10.270,2
10.280,2
10.290,2
10.300,2
10.310,2
10.320,2
10.330,2
10.340,2
10.350,2
10.360,2
10.370,2
10.380,2
10.390,2
10.400,2
10.410,2
10.420,2
10.430,2
10.440,2
10.450,2
10.460,2
10.470,4
10.480,4
10.490,4
10.500,4
10.510,4
10.520,4
10.530,4
10.540,4
10.550,4
10.560,4
10.570,4
10.580,4
10.590,4
10.600,4
10.610,4
10.620,4
10.630,4
10.640,4
10.650,4
10.660,4
10.670,4
10.680,4
10.690,4
10.700,4
10.710,4
10.720,4
10.730,4
10.740,4
10.750,4
10.760,4
10.770,4
10.780,4
10.790,4
10.800,4
10.810,4
10.820,4
10.830,4
10.840,4
10.850,4
10.860,4
10.870,4
10.880,4
10.890,4
10.900,4
10.910,4
10.920,4
10.930,4
10.940,4
10.950,4
10.960,4
10.970,4
10.980,4
10.990,4
11.000,4
11.010,4
11.020,4
11.030,4
11.040,4
11.050,4
11.060,4
11.070,4
11.080,4
11.090,4
11.100,4
11.110,4
11.120,4
11.130,4
11.140,4
11.150,4
11.160,4
11.170,4
11.180,4
11.190,4
11.200,4
11.210,4
11.220,4
11.230,4
11.240,4
11.250,4
11.260,4
11.270,4
11.280,4
11.290,4
11.300,4
11.310,4
11.320,4
11.330,4
11.340,4
11.350,4
11.360,4
11.370,4
11.380,4
11.390,4
11.400,4
11.410,4
11.420,4
11.430,4
11.440,4
11.450,4
11.460,4
11.470,4
11.480,4
11.490,4
11.500,4
11.510,4
11.520,4
11.530,4
11.540,4
11.550,4
11.560,4
11.570,4
11.580,4
11.590,4
11.600,4
11.610,4
11.620,4
11.630,4
11.640,4
11.650,4
11.660,4
11.670,4
11.680,4
11.690,4
11.700,4
11.710,4
11.720,4
11.730,4
11.740,4
11.750,4
11.760,4
11.770,4
11.780,4
11.790,4
11.800,4
11.810,4
11.820,4
11.830,2
11.840,2
11.850,2
11.860,2
11.870,2
11.880,2
11.890,2
11.900,2
11.910,2
11.920,2
11.930,2
11.940,2
11.950,2
11.960,2
11.970,2
11.980,2
11.990,2
12.000,2
12.010,2
12.020,2
12.030,2
12.040,2
12.050,2
12.060,2
12.070,2
12.080,2
12.090,2
12.100,2
12.110,2
12.120,2
12.130,2
12.140,2
12.150,2
12.160,2
12.170,2
12.180,2
12.190,2
12.200,2
12.210,2
12.220,2
12.230,2
12.240,2
12.250,2
12.260,2
12.270,2
12.280,2
12.290,2
12.300,2
12.310,2
12.320,2
12.330,2
12.340,2
12.350,2
12.360,2
12.370,2
12.380,2
12.390,2
12.400,2
12.410,2
12.420,2
12.430,3
12.440,3
12.450,3
12.460,3
12.470,3
12.480,3
12.490,3
12.500,3
12.510,3
12.520,3
12.530,3
12.540,3
12.550,3
12.560,3
12.570,3
12.580,3
12.590,3
12.600,3
12.610,3
12.620,3
12.630,1
12.640,1
12.650,7
12.660,7
12.670,7
12.680,7
12.690,7
12.700,7
12.710,7
12.720,4
12.730,4
12.740,4
12.750,5
12.760,5
12.770,5
12.780,5
12.790,5
12.800,5
12.810,5
12.820,5
12.830,5
12.840,5
12.850,5
12.860,5
12.870,4
12.880,4
12.890,4
12.900,4
12.910,4
12.920,4
12.930,7
12.940,7
12.950,7
12.960,7
12.970,7
12.980,7
12.990,7
13.000,7
13.010,7
13.020,7
13.030,7
13.040,7
13.050,7
13.060,7
13.070,7
13.080,7
13.090,7
13.100,7
13.110,7
13.120,7
13.130,7
13.140,7
13.150,7
13.160,7
13.170,7
13.180,7
13.190,7
13.200,7
13.210,7
13.220,7
13.230,7
13.240,7
13.250,1
13.260,1
13.270,1
13.280,1
13.290,1
13.300,1
13.310,1
13.320,1
13.330,1
13.340,1
13.350,1
13.360,1
13.370,1
13.380,3
13.390,3
13.400,3
13.410,3
13.420,3
13.430,3
13.440,3
13.450,3
13.460,3
13.470,3
13.480,3
13.490,3
13.500,3
13.510,3
13.520,3
13.530,3
13.540,3
13.550,3
13.560,3
13.570,3
13.580,3
13.590,3
13.600,3
13.610,3
13.620,4
13.630,4
13.640,4
13.650,4
13.660,4
13.670,4
13.680,4
13.690,4
13.700,4
13.710,4
13.720,4
13.730,4
13.740,4
13.750,4
13.760,4
13.770,4
13.780,4
13.790,4
13.800,4
13.810,4
13.820,4
13.830,4
13.840,4
13.850,4
13.860,4
13.870,4
13.880,4
13.890,4
13.900,4
13.910,4
13.920,4
13.930,4
13.940,4
13.950,4
13.960,4
13.970,4
13.980,4
13.990,4
14.000,4
14.010,4
14.020,4
14.030,4
14.040,4
14.050,4
14.060,4
14.070,4
14.080,4
14.090,4
14.100,4
14.110,4
14.120,4
14.130,4
14.140,4
14.150,4
14.160,4
14.170,4
14.180,4
14.190,4
14.200,4
14.210,4
14.220,4
14.230,4
14.240,4
14.250,4
14.260,4
14.270,4
14.280,4
14.290,4
14.300,4
14.310,4
14.320,4
14.330,4
14.340,4
14.350,4
14.360,4
14.370,4
14.380,4
14.390,4
14.400,4
14.410,4
14.420,4
14.430,4
14.440,4
14.450,4
14.460,4
14.470,4
14.480,4
14.490,4
14.500,4
14.510,4
14.520,4
14.530,4
14.540,4
14.550,4
14.560,4
14.570,4
14.580,4
14.590,4
14.600,4
14.610,4
14.620,4
14.630,4
14.640,4
14.650,4
14.660,4
14.670,4
14.680,4
14.690,4
14.700,4
14.710,4
14.720,4
14.730,4
14.740,4
14.750,4
14.760,4
14.770,4
14.780,4
14.790,4
14.800,4
14.810,4
14.820,4
14.830,4
14.840,4
14.850,4
14.860,4
14.870,4
14.880,4
14.890,4
14.900,4
14.910,4
14.920,4
14.930,4
14.940,4
14.950,4
14.960,4
14.970,4
14.980,4
14.990,4
15.000,4
15.010,4
15.020,4
15.030,4
15.040,4
15.050,4
15.060,4
15.070,4
15.080,4
15.090,4
15.100,4
15.110,4
