Time,Colour
12.080,5
12.090,5
12.100,5
12.110,5
12.120,5
12.130,5
12.140,5
12.150,5
12.160,5
12.170,5
12.180,5
12.190,5
12.200,5
12.210,5
12.220,5
12.230,5
12.240,5
12.250,5
12.260,5
12.270,5
12.280,5
12.290,5
12.300,5
12.310,5
12.320,5
12.330,5
12.340,5
12.350,5
12.360,5
12.370,5
12.380,5
12.390,5
12.400,5
12.410,5
12.420,5
12.430,5
12.440,5
12.450,5
12.460,5
12.470,5
12.480,5
12.490,5
12.500,5
12.510,5
12.520,5
12.530,5
12.540,5
12.550,5
12.560,5
12.570,5
12.580,5
12.590,5
12.600,5
12.610,5
12.620,5
12.630,5
12.640,5
12.650,5
12.660,5
12.670,5
12.680,5
12.690,7
12.700,7
12.710,7
12.720,7
12.730,7
12.740,7
12.750,7
12.760,7
12.770,7
12.780,7
12.790,7
12.800,3
12.810,3
12.820,3
12.830,3
12.840,3
12.850,3
12.860,3
12.870,3
12.880,3
12.890,3
12.900,3
12.910,3
12.920,3
12.930,3
12.940,3
12.950,3
12.960,3
12.970,3
12.980,3
12.990,3
13.000,3
13.010,3
13.020,3
13.030,3
13.040,3
13.050,3
13.060,3
13.070,3
13.080,3
13.090,3
13.100,3
13.110,3
13.120,3
13.130,3
13.140,3
13.150,3
13.160,3
13.170,3
13.180,3
13.190,3
13.200,3
13.210,3
13.220,3
13.230,3
13.240,3
13.250,3
13.260,3
13.270,5
13.280,5
13.290,5
13.300,5
13.310,5
13.320,5
13.330,5
13.340,5
13.350,5
13.360,5
13.370,5
13.380,5
13.390,5
13.400,5
13.410,5
13.420,5
13.430,5
13.440,5
13.450,5
13.460,5
13.470,5
13.480,5
13.490,5
13.500,5
13.510,5
13.520,5
13.530,5
13.540,5
13.550,5
13.560,5
13.570,5
13.580,5
13.590,5
13.600,5
13.610,5
13.620,5
13.630,5
13.640,5
13.650,5
13.660,5
13.670,5
13.680,5
13.690,5
13.700,5
13.710,5
13.720,5
13.730,5
13.740,5
13.750,5
13.760,5
13.770,5
13.780,5
13.790,5
13.800,5
13.810,5
13.820,5
13.830,5
13.840,5
13.850,5
13.860,5
