Time,Colour
10.320,5
10.330,5
10.340,5
10.350,5
10.360,5
10.370,5
10.380,5
10.390,5
10.400,5
10.410,5
10.420,5
10.430,5
10.440,5
10.450,5
10.460,5
10.470,5
10.480,5
10.490,5
10.500,5
10.510,5
10.520,5
10.530,5
10.540,5
10.550,5
10.560,5
10.570,5
10.580,5
10.590,5
10.600,5
10.610,5
10.620,5
10.630,5
10.640,5
10.650,5
10.660,5
10.670,5
10.680,5
10.690,5
10.700,5
10.710,5
10.720,5
10.730,2
10.740,2
10.750,2
10.760,2
10.770,2
10.780,2
10.790,2
10.800,2
10.810,2
10.820,2
10.830,2
10.840,2
10.850,2
10.860,2
10.870,2
10.880,2
10.890,2
10.900,2
10.910,2
10.920,2
10.930,2
10.940,2
10.950,2
10.960,2
10.970,2
10.980,2
10.990,2
11.000,2
11.010,2
11.020,2
11.030,2
11.040,2
11.050,2
11.060,2
11.070,2
11.080,2
11.090,2
11.100,2
11.110,2
11.120,2
11.130,2
11.140,2
11.150,2
11.160,2
11.170,2
11.180,2
11.190,2
11.200,2
11.210,2
11.220,2
11.230,2
11.240,2
11.250,2
11.260,2
11.270,2
11.280,2
11.290,2
11.300,2
11.310,2
11.320,2
11.330,2
11.340,2
11.350,2
11.360,2
11.370,2
11.380,2
11.390,2
11.400,2
11.410,2
11.420,2
11.430,2
11.440,2
11.450,2
11.460,2
11.470,2
11.480,2
11.490,2
11.500,2
11.510,2
11.520,2
11.530,2
11.540,2
11.550,2
11.560,2
11.570,2
11.580,2
11.590,2
11.600,2
11.610,2
11.620,2
11.630,2
11.640,2
11.650,2
11.660,2
11.670,2
11.680,2
11.690,2
11.700,2
11.710,2
11.720,2
11.730,2
11.740,2
11.750,2
11.760,2
11.770,2
11.780,2
11.790,2
11.800,2
11.810,2
11.820,2
11.830,2
11.840,2
11.850,2
11.860,2
11.870,4
11.880,4
11.890,4
11.900,4
11.910,4
11.920,4
11.930,4
11.940,4
11.950,4
11.960,4
11.970,4
11.980,4
11.990,4
12.000,4
12.010,4
12.020,4
12.030,4
12.040,4
12.050,4
12.060,4
12.070,4
12.080,4
12.090,4
12.100,4
12.110,4
12.120,4
12.130,4
12.140,4
12.150,4
12.160,4
12.170,4
12.180,4
12.190,4
12.200,4
12.210,4
12.220,4
12.230,4
12.240,4
12.250,4
12.260,4
12.270,4
12.280,4
12.290,4
12.300,4
12.310,4
12.320,4
12.330,4
12.340,4
12.350,4
12.360,4
12.370,4
12.380,4
12.390,4
12.400,4
12.410,4
12.420,4
12.430,4
12.440,4
12.450,4
12.460,4
12.470,4
12.480,4
12.490,4
12.500,4
12.510,4
12.520,4
12.530,4
12.540,4
12.550,4
12.560,4
12.570,4
12.580,4
12.590,4
12.600,4
12.610,4
12.620,3
12.630,3
12.640,3
12.650,3
12.660,3
12.670,3
12.680,3
12.690,3
12.700,3
12.710,3
12.720,3
12.730,3
12.740,3
12.750,3
12.760,3
12.770,3
12.780,2
12.790,2
12.800,2
12.810,2
12.820,2
12.830,2
12.840,2
12.850,2
12.860,2
12.870,2
12.880,2
12.890,2
12.900,2
12.910,2
12.920,2
12.930,2
12.940,2
12.950,2
12.960,2
12.970,2
12.980,2
12.990,2
13.000,2
13.010,2
13.020,2
13.030,2
