Time,Colour
6.070,3
6.080,3
6.090,3
6.100,3
6.110,3
6.120,3
6.130,3
6.140,3
6.150,3
6.160,3
6.170,3
6.180,3
6.190,3
6.200,3
6.210,3
6.220,3
6.230,3
6.240,3
6.250,3
6.260,3
6.270,3
6.280,3
6.290,3
6.300,3
6.310,3
6.320,3
6.330,3
6.340,3
6.350,3
6.360,3
6.370,3
6.380,3
6.390,3
6.400,3
6.410,3
6.420,3
6.430,3
6.440,3
6.450,3
6.460,3
6.470,3
6.480,3
6.490,3
6.500,3
6.510,3
6.520,3
6.530,3
6.540,3
6.550,3
6.560,3
6.570,3
6.580,3
6.590,3
6.600,3
6.610,3
6.620,3
6.630,3
6.640,3
6.650,3
6.660,3
6.670,3
6.680,3
6.690,3
6.700,3
6.710,3
6.720,3
6.730,3
6.740,3
6.750,3
6.760,3
6.770,3
6.780,3
6.790,3
6.800,3
6.810,3
6.820,3
6.830,3
6.840,3
6.850,3
6.860,3
6.870,3
6.880,3
6.890,2
6.900,2
6.910,2
6.920,2
6.930,2
6.940,2
6.950,2
6.960,2
6.970,2
6.980,2
6.990,2
7.000,2
7.010,2
7.020,2
7.030,2
7.040,2
7.050,2
7.060,2
7.070,2
7.080,2
7.090,2
7.100,2
7.110,2
7.120,2
7.130,2
7.140,2
7.150,2
7.160,2
7.170,2
7.180,2
7.190,2
7.200,2
7.210,2
7.220,2
7.230,2
7.240,2
7.250,2
7.260,2
7.270,2
7.280,2
7.290,2
7.300,2
7.310,2
7.320,2
7.330,2
7.340,2
7.350,2
7.360,2
7.370,2
7.380,2
7.390,2
7.400,2
7.410,2
7.420,2
7.430,2
7.440,2
7.450,2
7.460,2
7.470,2
7.480,2
7.490,2
7.500,2
7.510,2
7.520,2
7.530,2
7.540,2
7.550,2
7.560,2
7.570,2
7.580,2
7.590,2
7.600,2
7.610,2
7.620,2
7.630,2
7.640,2
7.650,2
7.660,2
7.670,2
7.680,2
7.690,2
7.700,2
7.710,2
7.720,2
7.730,2
7.740,2
7.750,2
7.760,2
7.770,2
7.780,2
7.790,2
7.800,2
7.810,2
7.820,2
7.830,2
7.840,2
7.850,2
7.860,2
7.870,2
7.880,2
7.890,2
7.900,2
7.910,2
7.920,2
7.930,2
7.940,2
7.950,2
7.960,2
7.970,2
7.980,2
7.990,2
8.000,2
8.010,2
8.020,2
8.030,2
8.040,2
8.050,3
8.060,3
8.070,3
8.080,3
8.090,3
8.100,3
8.110,3
8.120,3
8.130,3
8.140,3
8.150,3
8.160,3
8.170,3
8.180,3
8.190,3
8.200,3
8.210,3
8.220,3
8.230,3
8.240,3
8.250,3
8.260,3
8.270,3
8.280,3
8.290,3
8.300,3
8.310,3
8.320,3
8.330,3
8.340,3
8.350,3
8.360,2
8.370,2
8.380,2
8.390,2
8.400,2
8.410,2
8.420,2
8.430,2
8.440,2
8.450,2
8.460,2
8.470,2
8.480,2
8.490,2
8.500,2
8.510,2
8.520,2
8.530,2
8.540,2
8.550,2
8.560,2
8.570,2
8.580,2
8.590,2
8.600,2
8.610,2
8.620,2
8.630,2
8.640,2
8.650,2
8.660,2
8.670,2
8.680,2
8.690,2
8.700,2
8.710,2
8.720,2
8.730,2
8.740,2
8.750,2
8.760,2
8.770,2
8.780,2
8.790,2
8.800,2
8.810,2
8.820,2
8.830,2
8.840,2
8.850,2
8.860,2
8.870,3
8.880,3
8.890,3
8.900,3
8.910,3
8.920,3
8.930,3
8.940,3
8.950,3
8.960,3
8.970,3
8.980,3
8.990,3
9.000,3
9.010,3
9.020,3
9.030,2
9.040,2
9.050,2
9.060,2
9.070,2
9.080,2
9.090,2
9.100,2
9.110,2
9.120,2
9.130,2
9.140,2
9.150,2
9.160,2
9.170,2
9.180,2
9.190,2
9.200,2
9.210,2
9.220,2
9.230,2
9.240,2
9.250,2
9.260,2
9.270,2
9.280,2
9.290,2
9.300,2
9.310,2
9.320,2
9.330,2
9.340,2
9.350,2
9.360,2
9.370,2
9.380,2
9.390,2
9.400,2
9.410,2
9.420,2
9.430,2
9.440,2
9.450,2
9.460,2
9.470,2
9.480,2
9.490,2
9.500,2
9.510,2
9.520,2
9.530,2
9.540,2
9.550,2
9.560,2
9.570,2
9.580,2
9.590,2
9.600,2
9.610,2
9.620,4
9.630,4
9.640,4
9.650,4
9.660,4
9.670,4
9.680,4
9.690,4
9.700,4
9.710,4
9.720,4
9.730,4
9.740,4
9.750,4
9.760,4
9.770,4
9.780,4
9.790,4
9.800,4
9.810,4
9.820,4
9.830,4
9.840,4
9.850,4
9.860,4
9.870,4
9.880,4
9.890,4
9.900,4
9.910,4
9.920,4
9.930,4
9.940,4
9.950,4
9.960,4
9.970,4
9.980,4
9.990,4
10.000,4
10.010,4
10.020,4
10.030,4
10.040,4
10.050,4
10.060,4
10.070,4
10.080,4
10.090,4
10.100,4
10.110,4
10.120,4
10.130,4
10.140,4
10.150,4
10.160,4
10.170,4
10.180,4
10.190,4
10.200,4
10.210,4
10.220,4
10.230,4
10.240,4
10.250,4
10.260,4
10.270,4
10.280,4
10.290,4
10.300,4
10.310,4
10.320,4
10.330,4
10.340,4
10.350,4
10.360,4
10.370,4
10.380,4
10.390,4
10.400,4
10.410,4
10.420,4
10.430,4
10.440,4
10.450,4
10.460,4
10.470,4
10.480,4
10.490,4
10.500,4
10.510,4
10.520,4
10.530,4
10.540,4
10.550,4
10.560,4
10.570,4
10.580,4
10.590,4
10.600,4
10.610,4
10.620,4
10.630,4
10.640,4
10.650,4
10.660,4
10.670,4
10.680,4
10.690,4
10.700,4
10.710,4
10.720,4
10.730,4
10.740,4
10.750,4
10.760,4
10.770,4
10.780,4
10.790,4
10.800,4
10.810,4
10.820,4
10.830,4
10.840,4
10.850,4
10.860,4
10.870,4
10.880,4
10.890,4
10.900,4
10.910,4
10.920,4
10.930,4
10.940,4
10.950,4
10.960,4
10.970,4
10.980,4
10.990,4
11.000,4
11.010,4
11.020,2
11.030,2
11.040,2
11.050,2
11.060,2
11.070,2
11.080,2
11.090,2
11.100,2
11.110,2
11.120,2
11.130,2
11.140,2
11.150,2
11.160,2
11.170,2
11.180,2
11.190,2
11.200,2
11.210,2
11.220,2
11.230,2
11.240,2
11.250,2
11.260,2
11.270,2
11.280,2
11.290,2
11.300,2
11.310,2
11.320,2
11.330,2
11.340,2
11.350,2
11.360,2
11.370,2
11.380,2
11.390,2
11.400,2
11.410,2
11.420,2
11.430,2
11.440,2
11.450,2
11.460,2
11.470,2
11.480,2
11.490,2
11.500,2
11.510,2
11.520,2
11.530,2
11.540,2
11.550,2
11.560,2
11.570,2
11.580,3
11.590,3
11.600,3
11.610,3
11.620,3
11.630,3
11.640,3
11.650,3
11.660,3
11.670,3
11.680,3
11.690,3
11.700,3
11.710,3
11.720,3
11.730,3
11.740,3
11.750,3
11.760,3
11.770,3
11.780,3
11.790,3
11.800,3
11.810,3
11.820,3
11.830,3
11.840,3
11.850,1
11.860,1
11.870,1
11.880,1
11.890,1
11.900,1
11.910,7
11.920,7
11.930,7
11.940,7
11.950,7
11.960,7
11.970,7
11.980,7
11.990,7
12.000,7
12.010,7
12.020,7
12.030,7
12.040,7
12.050,7
12.060,4
12.070,4
12.080,4
12.090,5
12.100,5
12.110,5
12.120,5
12.130,5
12.140,5
12.150,5
12.160,5
12.170,5
12.180,5
12.190,5
12.200,5
12.210,5
12.220,5
12.230,5
12.240,5
12.250,5
12.260,5
12.270,5
12.280,5
12.290,5
12.300,5
12.310,5
12.320,7
12.330,7
12.340,7
12.350,7
12.360,7
12.370,7
12.380,7
12.390,7
12.400,7
12.410,7
12.420,7
12.430,7
12.440,7
12.450,7
12.460,1
12.470,1
12.480,1
12.490,1
12.500,3
12.510,3
12.520,3
12.530,3
12.540,3
12.550,3
12.560,3
12.570,3
12.580,3
12.590,3
12.600,3
12.610,3
12.620,3
12.630,3
12.640,3
12.650,3
12.660,3
12.670,3
12.680,3
12.690,3
12.700,3
12.710,3
12.720,3
12.730,3
12.740,3
12.750,3
12.760,3
12.770,3
12.780,3
12.790,3
12.800,3
12.810,3
12.820,3
12.830,3
12.840,3
12.850,3
12.860,3
12.870,3
12.880,3
12.890,3
12.900,3
12.910,3
12.920,3
12.930,3
12.940,3
12.950,3
12.960,3
12.970,3
12.980,3
12.990,3
13.000,4
13.010,4
13.020,4
13.030,4
13.040,4
13.050,4
13.060,4
13.070,4
13.080,4
13.090,4
13.100,4
13.110,4
13.120,4
13.130,4
13.140,4
13.150,4
13.160,4
13.170,4
13.180,4
13.190,4
13.200,4
13.210,4
13.220,4
13.230,4
13.240,4
13.250,4
13.260,4
13.270,4
13.280,4
13.290,4
13.300,4
13.310,4
13.320,4
13.330,4
13.340,4
13.350,4
13.360,4
13.370,4
13.380,4
13.390,4
13.400,4
13.410,4
13.420,4
13.430,4
13.440,4
13.450,4
13.460,4
13.470,4
13.480,4
13.490,4
13.500,4
13.510,4
13.520,4
13.530,4
13.540,4
13.550,4
13.560,4
13.570,4
13.580,4
13.590,4
13.600,4
13.610,4
13.620,4
13.630,4
13.640,4
13.650,4
13.660,4
13.670,4
13.680,4
13.690,4
13.700,4
13.710,4
13.720,4
13.730,4
13.740,4
13.750,4
13.760,4
13.770,4
13.780,4
13.790,4
13.800,4
13.810,4
13.820,4
13.830,4
13.840,4
13.850,4
13.860,4
13.870,4
13.880,4
13.890,4
13.900,4
13.910,4
13.920,4
13.930,4
13.940,4
13.950,4
13.960,4
13.970,4
13.980,4
13.990,4
14.000,4
14.010,4
14.020,4
14.030,4
14.040,4
14.050,4
14.060,4
14.070,4
14.080,4
14.090,4
14.100,4
14.110,4
14.120,4
14.130,4
14.140,4
14.150,4
14.160,4
14.170,4
14.180,4
14.190,4
14.200,4
14.210,4
14.220,4
14.230,4
14.240,4
14.250,4
14.260,4
14.270,4
14.280,4
14.290,4
14.300,4
14.310,4
14.320,4
14.330,4
14.340,4
14.350,4
14.360,4
14.370,4
14.380,4
