Time,Colour
7.720,3
7.730,3
7.740,3
7.750,3
7.760,3
7.770,3
7.780,3
7.790,3
7.800,3
7.810,3
7.820,3
7.830,3
7.840,3
7.850,3
7.860,3
7.870,3
7.880,3
7.890,3
7.900,3
7.910,3
7.920,3
7.930,3
7.940,3
7.950,3
7.960,3
7.970,3
7.980,3
7.990,3
8.000,3
8.010,3
8.020,3
8.030,3
8.040,3
8.050,3
8.060,3
8.070,3
8.080,3
8.090,7
8.100,7
8.110,7
8.120,7
8.130,7
8.140,7
8.150,7
8.160,7
8.170,7
8.180,4
8.190,4
8.200,4
8.210,4
8.220,4
8.230,4
8.240,4
8.250,4
8.260,5
8.270,5
8.280,5
8.290,5
8.300,5
8.310,5
8.320,5
8.330,5
8.340,5
8.350,5
8.360,5
8.370,5
8.380,5
8.390,5
8.400,5
8.410,5
8.420,5
8.430,5
8.440,5
8.450,5
8.460,5
8.470,5
8.480,5
8.490,5
8.500,5
8.510,5
8.520,5
8.530,5
8.540,5
8.550,5
8.560,5
8.570,5
8.580,5
8.590,5
8.600,5
8.610,5
8.620,5
8.630,5
8.640,5
8.650,5
8.660,5
8.670,5
8.680,5
8.690,5
8.700,2
8.710,2
8.720,2
8.730,2
8.740,2
8.750,2
8.760,2
8.770,2
8.780,2
8.790,2
8.800,2
8.810,2
8.820,2
8.830,2
8.840,2
8.850,2
8.860,2
8.870,2
8.880,2
8.890,2
8.900,2
8.910,2
8.920,2
8.930,2
8.940,2
8.950,2
8.960,2
8.970,2
8.980,2
8.990,2
9.000,2
9.010,2
9.020,2
9.030,2
9.040,2
9.050,2
9.060,2
9.070,2
9.080,2
9.090,2
9.100,2
9.110,2
9.120,2
9.130,2
9.140,2
9.150,2
9.160,2
9.170,2
9.180,2
9.190,2
9.200,2
9.210,2
9.220,2
9.230,2
9.240,2
9.250,2
9.260,2
9.270,2
9.280,2
9.290,2
9.300,2
9.310,2
9.320,2
9.330,2
9.340,4
9.350,4
9.360,4
9.370,4
9.380,4
9.390,4
9.400,4
9.410,4
9.420,4
9.430,4
9.440,4
9.450,4
9.460,4
9.470,4
9.480,4
9.490,4
9.500,4
9.510,4
9.520,4
9.530,4
9.540,4
9.550,4
9.560,4
9.570,4
9.580,4
9.590,4
9.600,4
9.610,4
9.620,4
9.630,4
9.640,4
9.650,4
9.660,4
9.670,4
9.680,4
9.690,2
9.700,2
9.710,2
9.720,2
9.730,2
9.740,2
9.750,2
9.760,2
9.770,2
9.780,2
9.790,2
9.800,2
9.810,2
9.820,2
9.830,2
9.840,2
9.850,2
9.860,2
9.870,2
9.880,2
9.890,2
9.900,2
9.910,2
9.920,2
9.930,2
9.940,2
9.950,2
9.960,2
9.970,2
9.980,2
9.990,2
10.000,2
10.010,2
10.020,2
10.030,2
10.040,2
10.050,2
10.060,2
10.070,2
10.080,2
10.090,2
10.100,2
10.110,2
10.120,2
10.130,2
10.140,2
10.150,2
10.160,2
10.170,2
10.180,2
10.190,3
10.200,3
10.210,3
10.220,3
10.230,3
10.240,3
10.250,3
10.260,3
10.270,3
10.280,3
10.290,3
10.300,3
10.310,3
10.320,3
10.330,3
10.340,3
10.350,3
10.360,3
10.370,3
10.380,3
10.390,3
10.400,3
10.410,3
10.420,3
10.430,3
10.440,3
10.450,3
10.460,3
10.470,3
10.480,3
10.490,2
10.500,3
10.510,3
10.520,3
10.530,3
10.540,3
10.550,3
10.560,3
10.570,2
10.580,2
10.590,2
10.600,2
10.610,2
10.620,2
10.630,2
10.640,2
10.650,2
10.660,2
10.670,2
10.680,2
10.690,2
10.700,2
10.710,2
10.720,2
10.730,2
10.740,2
10.750,2
10.760,2
10.770,2
10.780,2
10.790,2
10.800,2
10.810,2
10.820,2
10.830,2
10.840,2
10.850,2
10.860,2
10.870,2
10.880,2
10.890,2
10.900,2
10.910,2
10.920,2
10.930,2
10.940,2
10.950,2
10.960,2
10.970,2
10.980,2
10.990,2
11.000,2
11.010,2
11.020,2
11.030,2
11.040,2
11.050,2
11.060,2
11.070,2
11.080,2
11.090,2
11.100,2
11.110,2
11.120,2
11.130,2
11.140,2
11.150,2
11.160,2
11.170,2
11.180,2
11.190,2
11.200,2
11.210,2
11.220,2
11.230,2
11.240,2
11.250,2
11.260,2
11.270,2
11.280,2
11.290,2
11.300,2
11.310,2
11.320,2
11.330,2
11.340,2
11.350,2
11.360,2
11.370,2
11.380,2
11.390,2
11.400,2
11.410,2
11.420,2
11.430,2
11.440,2
11.450,2
11.460,2
11.470,2
11.480,2
11.490,2
11.500,2
11.510,2
11.520,2
11.530,2
11.540,2
11.550,2
11.560,2
11.570,2
11.580,2
11.590,2
11.600,2
11.610,2
11.620,2
11.630,4
11.640,4
11.650,4
11.660,4
11.670,4
11.680,4
11.690,4
11.700,4
11.710,4
11.720,4
11.730,4
11.740,4
11.750,4
11.760,4
11.770,4
11.780,4
11.790,4
11.800,4
11.810,4
11.820,4
11.830,4
11.840,4
11.850,4
11.860,4
11.870,4
11.880,4
11.890,4
11.900,4
11.910,4
11.920,4
11.930,4
11.940,4
11.950,4
11.960,4
11.970,4
11.980,4
11.990,4
12.000,4
12.010,4
12.020,4
12.030,4
12.040,4
12.050,4
12.060,4
12.070,4
12.080,4
12.090,4
12.100,4
12.110,4
12.120,5
12.130,5
12.140,5
12.150,5
12.160,5
12.170,5
12.180,5
12.190,5
12.200,5
12.210,5
12.220,5
12.230,5
12.240,5
12.250,5
12.260,5
12.270,5
12.280,5
12.290,5
12.300,5
12.310,5
12.320,5
12.330,7
12.340,7
12.350,2
12.360,2
12.370,2
12.380,2
12.390,2
12.400,2
12.410,2
12.420,2
12.430,2
12.440,2
12.450,2
12.460,2
12.470,2
12.480,2
12.490,2
12.500,2
12.510,2
12.520,2
12.530,2
12.540,2
12.550,2
12.560,2
12.570,2
12.580,2
12.590,2
12.600,2
12.610,2
12.620,2
12.630,2
12.640,2
12.650,2
12.660,2
12.670,2
12.680,2
12.690,2
12.700,2
12.710,2
12.720,2
12.730,2
12.740,2
12.750,2
12.760,2
12.770,2
12.780,2
12.790,2
12.800,2
12.810,2
12.820,2
12.830,2
12.840,2
12.850,2
12.860,2
12.870,2
12.880,2
12.890,2
12.900,2
12.910,5
12.920,5
12.930,5
12.940,5
12.950,5
12.960,5
12.970,5
12.980,5
12.990,5
13.000,5
13.010,5
13.020,5
13.030,5
13.040,5
13.050,5
13.060,5
13.070,5
13.080,5
13.090,5
13.100,5
13.110,5
13.120,5
13.130,5
13.140,5
13.150,5
13.160,5
13.170,5
13.180,5
13.190,5
13.200,5
13.210,5
13.220,5
13.230,5
13.240,5
13.250,5
13.260,5
13.270,5
13.280,5
13.290,5
13.300,5
13.310,5
13.320,5
13.330,5
13.340,5
13.350,5
13.360,5
13.370,5
13.380,5
13.390,5
13.400,5
13.410,5
13.420,5
13.430,5
13.440,5
13.450,5
13.460,5
13.470,5
13.480,5
13.490,5
13.500,5
13.510,5
13.520,5
13.530,5
13.540,5
13.550,5
13.560,5
13.570,5
13.580,5
13.590,5
13.600,5
13.610,5
13.620,5
13.630,5
13.640,5
13.650,5
13.660,2
13.670,2
13.680,2
13.690,2
13.700,2
13.710,2
13.720,2
13.730,2
13.740,2
13.750,2
13.760,2
13.770,2
13.780,2
13.790,2
13.800,2
13.810,2
13.820,2
13.830,2
13.840,2
13.850,2
13.860,2
13.870,2
13.880,2
13.890,2
13.900,2
13.910,2
13.920,2
13.930,2
13.940,2
13.950,2
13.960,2
13.970,2
13.980,2
13.990,2
14.000,2
14.010,2
14.020,2
14.030,2
14.040,2
14.050,2
14.060,2
14.070,2
14.080,2
14.090,2
14.100,2
14.110,2
14.120,2
14.130,2
14.140,2
14.150,2
14.160,2
14.170,2
14.180,2
14.190,2
14.200,2
14.210,2
14.220,2
14.230,2
14.240,2
14.250,2
14.260,2
14.270,2
14.280,2
