Time,Colour
12.860,7
12.870,7
12.880,7
12.890,7
12.900,7
12.910,7
12.920,5
12.930,5
12.940,5
12.950,5
12.960,5
12.970,5
12.980,5
12.990,5
13.000,5
13.010,5
13.020,5
13.030,5
13.040,5
13.050,5
13.060,5
13.070,5
13.080,5
13.090,5
13.100,5
13.110,5
13.120,5
13.130,5
13.140,5
13.150,5
13.160,5
13.170,5
13.180,5
13.190,5
13.200,5
13.210,5
13.220,5
13.230,5
13.240,5
13.250,5
13.260,5
13.270,5
13.280,5
13.290,5
13.300,5
13.310,5
13.320,5
13.330,5
13.340,5
13.350,5
13.360,5
13.370,5
13.380,5
13.390,5
13.400,5
13.410,5
13.420,5
13.430,5
13.440,5
13.450,5
13.460,5
13.470,5
13.480,5
13.490,5
13.500,5
13.510,5
13.520,5
13.530,5
13.540,5
13.550,5
13.560,5
13.570,5
13.580,5
13.590,5
13.600,5
13.610,5
13.620,5
13.630,5
13.640,5
13.650,5
13.660,5
13.670,5
13.680,5
13.690,5
13.700,5
13.710,5
13.720,5
13.730,5
13.740,5
13.750,5
13.760,5
13.770,5
13.780,5
13.790,5
13.800,5
13.810,5
13.820,5
13.830,5
13.840,5
13.850,5
13.860,5
13.870,5
13.880,5
13.890,5
13.900,5
13.910,5
13.920,5
13.930,5
13.940,5
13.950,5
13.960,5
13.970,5
13.980,5
13.990,5
14.000,5
14.010,5
14.020,5
14.030,5
14.040,5
14.050,5
14.060,5
14.070,5
14.080,5
14.090,5
14.100,5
